,title,freebase_movie_ID,vote_average,vote_counts,budget
126,In Pieces,/m/0j7m6j7,0.0,0,0
127,Do It Again,/m/0gbqhvh,0.0,0,0
128,Family Plot,/m/05cj_j,6.739,408,2000000
129,Seas Beneath,/m/03y9fg4,6.3,3,0
130,23 Skidoo,/m/05zlqn6,6.5,8,0
131,Solstice,/m/028b3px,5.3,172,0
132,Hong Kong Bronx,/m/043jmgs,5.5,2,0
133,Eating,/m/0808s3f,2.0,1,0
134,Alienator,/m/0bhf6p,3.5,41,0
135,Day of the Dead,/m/09zg5d,5.2,344,18000000
136,Lo squadrone bianco,/m/02rq32y,7.0,3,0
137,Last Train Home,/m/09gg49d,7.4,55,0
138,Bel Ami,/m/09v9mks,5.3,476,9000000
139,Anne of Green Gables,/m/096wmx,5.9,21,0
140,The Happy Family,/m/0glp0l8,0.0,0,0
141,I Shot Andy Warhol,/m/0286vp,6.2,77,0
142,Party Girl,/m/0c11rp,6.8,62,1758000
143,The Deputy Drummer,/m/0gtxpxk,0.0,0,0
144,Battle: Los Angeles,/m/06zt03v,5.7,3217,70000000
145,The Ditch,/m/0df4nkv,7.1,18,0
146,Time Is Running Out,/m/04z_vs1,0.0,0,0
147,Big Bad John,/m/0bxz6v3,2.0,1,0
148,Nazareno Cruz y el lobo,/m/06_y45q,7.0,17,0
149,BMX Bandits,/m/04w4_f,5.382,127,980385
150,Twin Town,/m/05q848,6.2,65,0
151,The Head of Janus,/m/07q4nk,0.0,0,0
152,High School Musical: O Desafio,/m/09gj72b,4.5,22,50000
153,Jungle Manhunt,/m/02w4n0g,4.5,4,0
154,The Last Flight of Noah's Ark,/m/0cjmjx,5.7,47,0
155,Zatoichi Meets the One-Armed Swordsman,/m/04j25pb,6.6,31,0
156,The Sum of Us,/m/06zt03h,6.7,59,2
157,Ma vie en cinémascope,/m/0c0nw2,6.3,6,0
158,The Pleasure Seekers,/m/066d7k,5.8,6,2100000
159,Pancho Barnes,/m/0bxzx1t,5.0,1,0
160,Nutcracker Fantasy,/m/02r02zm,6.2,9,0
161,Celos,/m/05t10j6,0.0,0,0
162,The People Under the Stairs,/m/05_5qf,6.552,601,6000000
163,Care Bears Movie II: A New Generation,/m/05c5dx,6.3,68,3400000
164,Uprising,/m/051n4j,6.75,60,0
165,Indiralohathil Na Azhagappan,/m/02ry29y,6.0,1,0
166,Sunday Calm,/m/04ldhg_,5.8,3,0
167,Tempting Heart,/m/046lmq,5.9,17,0
168,High Heels and Low Lifes,/m/02qh8_p,6.0,55,0
169,Spirit of the Forest,/m/047cb4k,6.0,6,5730000
170,The Hammer,/m/0fpm3d,6.9,15,0
171,Hotel Splendide,/m/07s6472,5.7,19,0
172,One Night with Blue Note,/m/027wxw3,6.2,3,0
173,My Favorite Brunette,/m/06yzxv,6.7,45,0
174,Laughing Gas,/m/02rd4fq,5.5,57,0
175,River of Gold,/m/080cz78,6.5,6,0
176,I Just Didn't Do It,/m/047szp1,7.2,31,0
177,Rock 'n' Roll High School Forever,/m/07ndq2,4.8,10,0
178,Gold for the Tough Guys of the Prairie,/m/04n18g1,5.3,6,0
179,Gideon's Daughter,/m/0681f6,6.2,29,0
180,Major Barbara,/m/06fgcv,6.7,16,0
181,Live Nude Girls,/m/09tp1v,4.4,28,0
182,The Mexican,/m/0jv6b,5.907,1321,57000000
183,People I Know,/m/02rzk_m,5.3,153,20000000
184,Superdome,/m/0g559fz,4.3,10,0
185,Grateful Dead: Dead Ahead,/m/02r9s19,0.0,0,0
186,Her Painted Hero,/m/0g53ypr,5.0,3,0
187,Starship Troopers 3: Marauder,/m/0gs7wq,4.74,459,9000000
188,Dirty Work,/m/02q3pj,6.1,232,13000000
189,Shiloh 2: Shiloh Season,/m/02ps_lx,5.9,19,0
190,Sunny,/m/02q_6yr,4.9,4,0
191,Windbag the Sailor,/m/02q1bg0,7.7,8,0
192,Daughters of the Dust,/m/06f2p3,6.6,40,800000
193,The Calling,/m/0c5jlb,5.0,56,0
194,The Golden Horde,/m/05zj1_h,4.7,8,0
195,Head of the Family,/m/02q4gzf,5.5,41,0
196,Deewana Mastana,/m/02z9dht,6.2,17,0
197,Strange Confession,/m/02psphy,6.8,20,0
198,Under The Mountain,/m/06znbkp,4.4,61,0
199,De Boezemvriend,/m/05zx25k,5.6,5,0
200,Harry Munter,/m/05t02g6,5.0,8,0
201,La Valentina,/m/080l_q1,5.5,4,0
202,Betrayal,/m/0j3g0xl,7.0,2,0
203,Umbrage,/m/0h94pjk,4.2,6,0
204,Election,/m/08j7lh,7.1,219,0
205,La gran familia,/m/03c8ww6,6.5,34,0
206,The Sparky Book,/m/0dgrcjr,0.0,0,0
207,Meet the People,/m/04gnkhj,5.0,3,0
208,Return of the Texan,/m/09rr37r,6.0,2,0
209,Born to Be Wild,/m/02x5w1x,5.4,35,0
210,The Canterville Ghost,/m/0fygr7,7.0,2,0
211,"Gone, But Not Forgotten",/m/0crw2pw,5.2,26,0
212,Gang of Roses,/m/0282vrl,6.0,15,0
213,Rock Haven,/m/06_w4f1,5.0,26,0
214,Love and Duty,/m/02z1g4z,4.8,3,0
215,One Law for All,/m/03hgwss,0.0,0,0
216,Phantasm IV: OblIVion,/m/094kgx,5.3,179,650000
217,Claustrophobia,/m/0d_r0v,2.7,3,95000
218,Reverb,/m/02866qn,4.5,10,0
219,Don Giovanni,/m/0fbfhr,0.0,0,0
220,The Breed,/m/0dy50j,5.4,340,0
221,Children of the Corn V: Fields of Terror,/m/0fm7l2,4.0,143,1650000
222,Jeopardy,/m/09p4ph,6.6,34,0
223,The Wedding Date,/m/0540d7,6.8,1100,15000000
224,The Magician's Hat,/m/05p77qr,6.6,16,0
225,First Love,/m/04zw5dg,7.8,12,0
226,Cecil B. Demented,/m/040n6j,6.384,228,10000000
227,Pickup on South Street,/m/03nmqp,7.4,251,780000
228,Paris Holiday,/m/04f1nwm,5.5,8,0
229,ShowBusiness: The Road to Broadway,/m/02q_q8c,7.2,11,0
230,The Perfect Age of Rock 'n' Roll,/m/04gk64z,5.6,4,5000000
231,Alice Cooper: Brutally Live,/m/027l5dt,7.0,6,0
232,The Spirit of Mickey,/m/04ybl_g,7.9,6,0
233,The Love Lottery,/m/04gq8fk,4.8,18,0
234,Face to Face,/m/02q4k8b,5.2,6,0
235,El amor brujo,/m/03d1zl9,7.0,21,0
236,Babycall,/m/0fq6f4x,5.8,140,0
237,In & Out,/m/01633c,6.4,640,35000000
238,Lone Wolf and Cub: Sword of Vengeance,/m/0dz9m_,7.4,199,0
239,Grim Reaper,/m/02rncrw,2.8,9,0
240,A Bucket of Blood,/m/0bxnsk,6.5,127,50000
241,Time Regained,/m/08_ss4,6.4,55,0
242,Fresh Horses,/m/0502pc,5.125,20,0
243,He Laughed Last,/m/0dppc8,6.5,2,0
244,The Forgotten Village,/m/076xmtc,5.0,3,0
245,Lodela,/m/0crcyg8,8.0,1,0
246,Webs,/m/02rntg2,3.4,14,0
247,The Ultimate Gift,/m/0dc284,7.6,397,0
248,Muzzle Tough,/m/063_4yd,7.0,6,0
249,Sweet Movie,/m/0kv1y6,5.3,114,520000
250,Pony Express,/m/05zhkq4,5.5,23,0
251,Spawn,/m/04zd28,5.391,1241,40000000
252,Race the Sun,/m/0d1s9b,5.1,58,0
253,The Prisoner of Second Avenue,/m/05hys2,6.7,54,0
254,A Home of Our Own,/m/0kv0bt,6.7,63,12000000
255,Regarding Henry,/m/0c1srs,6.5,526,25000000
256,Holiday Affair,/m/09n21y,6.8,68,0
257,Dolphin Tale,/m/0dgpsql,6.942,608,37000000
258,Zigs,/m/0404b__,3.5,2,0
259,Operation Y and Other Shurik's Adventures,/m/02rf0mp,7.8,281,0
260,The Bad Seed,/m/0hr418b,6.7,20,0
261,Sitting Ducks,/m/064qg_x,5.6,5,0
262,I Met Him in Paris,/m/02qbkkm,5.0,3,0
263,Cornelis,/m/0glpx6q,6.2,25,0
264,The Long Day Closes,/m/0581w9,7.3,86,0
265,Barbie as the Island Princess,/m/03cdy4h,7.231,664,0
266,Flight to Mars,/m/02rkw0w,5.3,25,0
267,Southern Comfort,/m/09kj96,5.0,3,0
268,Roadhouse Nights,/m/0gvssh_,3.0,1,0
269,A Hole in One,/m/0b6jqqr,4.5,2,0
270,The Way I Spent the End of the World,/m/02z9fgd,6.0,29,0
271,Two Men of the Desert,/m/03c470f,0.0,0,0
272,The Greeks Had a Word for Them,/m/0406c9f,4.6,8,0
273,American Pop,/m/06g_zh,6.722,90,0
274,Mid-August Lunch,/m/04mmzxz,6.9,106,0
275,The Misadventures of Margaret,/m/0dgpr89,5.2,5,5
276,Freaky Friday,/m/0kv9wh,6.477,3536,26000000
277,I Walk the Line,/m/02qnxs_,5.8,38,4000000
278,Buffet froid,/m/0kv31b,7.1,261,0
279,Quarantine,/m/0406c9s,5.8,1165,12000000
280,Trust Me,/m/0by1gsh,6.0,1,0
281,Live Wire,/m/08lqqf,5.372,78,9000000
282,Love is the Drug,/m/09v9gm1,6.4,8,0
283,Fiskerlivets farer,/m/0hgpm3h,0.0,0,0
284,Madame Butterfly,/m/0804yvz,5.7,13,0
285,Scorched,/m/043kcjg,6.2,11,0
286,F.T.W.,/m/09ww81,4.8,13,0
287,Slaves,/m/05szx7_,5.8,5,0
288,Osmosis Jones,/m/0dqwvw,6.5,954,75000000
289,Gosford Park,/m/011ywj,6.853,997,19800000
290,Tiger Fangs,/m/06zpmv6,4.0,1,0
291,Trocadero,/m/0bm97d6,5.3,3,0
292,School Days with a Pig,/m/04mmzx0,7.3,10,0
293,Lullaby of the Earth,/m/09v3ljn,7.4,9,0
294,The Romantic President,/m/09gygc,5.3,3,0
295,Tokyo Species,/m/0j3ddgy,3.2,6,0
296,Sharpe's Waterloo,/m/02r5tn1,7.4,23,0
297,Thenali,/m/0ggkt6,7.0,19,0
298,Permanent Vacation,/m/0c41y5f,6.5,2,0
299,Tron: Legacy,/m/05zy2cy,6.46,6725,170000000
300,Ostatnia misja,/m/0gx_dcs,5.6,7,0
301,Pan,/m/0gxzcbf,7.3,3,0
302,Pâté,/m/02pxj0c,0.0,0,0
303,And Now the Screaming Starts!,/m/04zxdrq,6.0,49,0
304,Little Chenier,/m/02q383r,6.3,6,1800000
305,Acacia,/m/02rk603,5.6,64,2000000
306,Rabbit Fever,/m/080f1v_,5.8,3,0
307,The Rocky Horror Picture Show,/m/06cgf,7.469,2615,1200000
308,I Know You Know,/m/0462y7m,5.9,16,0
309,Aag Se Khelenge,/m/03hjkxt,10.0,1,0
310,Drömsemester,/m/04n1rj5,0.0,0,0
311,The Way Things Go,/m/0csdv0,6.4,22,0
312,Lunatics: A Love Story,/m/05zy5yt,4.1,9,650000
313,Dangerous Living: Coming Out in the Developing World,/m/0b6hmfp,4.5,9,0
314,Hedd Wyn,/m/03d1hqg,5.5,8,0
315,Rock of Ages,/m/0gj8t_b,6.2,1181,75000000
316,The Phantom of the Opera,/m/01sxpw,7.104,309,0
317,Man to Man,/m/03c975t,0.0,0,0
318,Duel of Hearts,/m/0cn_6x4,7.0,1,7500000
319,Conquest,/m/03cmmmp,0.0,0,0
320,Best Worst Movie,/m/0bvfwp0,7.1,159,0
321,Scrooged,/m/03lrqw,6.8,1367,32000000
322,The Pebble and the Penguin,/m/04p__8w,5.2,108,28000000
323,Deadfall,/m/0gx0plf,5.944,620,12000000
324,High Fidelity,/m/025rxjq,7.139,1819,30000000
325,Red State,/m/0271wmr,0.0,0,0
326,Today You Die,/m/09s5fk,4.4,95,0
327,The Circus Kid,/m/0gwyyyy,0.0,0,0
328,Love at First Sight,/m/03c1hxv,7.274,352,0
329,The Secret in Their Eyes,/m/07l50vn,7.989,2335,2000000
330,Chef's Special,/m/06f1wrn,5.8,75,0
331,The Lady in Question,/m/0ddbgk4,6.7,20,0
332,Solar Crisis,/m/07zf9j,4.52,26,55000000
333,Wort und Tat,/m/0gz9pb,4.8,6,0
334,Fog Over Frisco,/m/03c_l6d,6.1,13,0
335,Presumed Guilty,/m/0dsb8yl,6.2,19,0
336,Flirting Scholar,/m/04t449,7.4,146,0
337,Monsieur Hulot's Holiday,/m/05dcrv,7.0,409,0
338,Hannah Free,/m/09gl705,3.9,6,0
339,Mr. Horn,/m/027t7gk,7.0,1,0
340,The Medallion,/m/02_sqq,5.582,1000,41000000
341,Very Bad Things,/m/05dss7,6.285,564,30000000
342,Jesus Christ Vampire Hunter,/m/02xstw,4.8,96,100000
343,The Robber Kitten,/m/0h7p942,6.1,31,23153
344,Rokkk,/m/0crs0gj,4.0,2,0
345,Manuelita,/m/04jdk7x,6.603,78,5000000
346,Cinema in Sudan: conversations with Gadalla Gubara,/m/0j66c4h,0.0,0,0
347,The Last Billionaire,/m/0gj8xtr,5.1,7,0
348,Dreamboat,/m/03d1h7b,6.3,12,0
349,Curse of the Black Widow,/m/0b__ln2,5.0,15,0
350,Abbott and Costello Go to Mars,/m/0h2q_x,5.7,44,762446
351,A Prize of Gold,/m/02q0d_k,5.4,8,0
352,Beautiful Ohio,/m/0gmknd,5.1,8,0
353,Moment to Moment,/m/09vrl56,5.1,8,0
354,Brideless Groom,/m/07njz0,5.7,21,0
355,The Bandit,/m/03ymj55,7.8,10,0
356,Kotch,/m/015h0t,6.5,24,0
357,Island of Desire,/m/0crxc4y,4.8,7,0
358,Infection,/m/0b6blk,6.3,89,0
359,Quebracho,/m/0j7lgmv,7.2,6,0
360,The Little Death,/m/0cnzh_b,3.2,4,0
361,Sin Dejar Huella,/m/06b77w,6.5,11,0
362,Journey from the Fall,/m/027jcp7,6.1,9,1300000
363,Hickey & Boggs,/m/02wvqr7,5.6,31,1000000
364,The Milky Way,/m/02pr851,7.1,142,0
365,Noah's Ark,/m/02pq4y6,6.0,14,1005000
366,King for a Day,/m/04f44mr,8.7,3,0
367,Born to Be Bad,/m/047b_46,5.9,30,0
368,Mr. Wong in Chinatown,/m/043p8fz,5.5,18,0
369,Zombie Nation,/m/03wc81h,2.8,40,0
370,The Straw Hat,/m/03yk3kx,7.5,15,0
371,Teresa's Tattoo,/m/05fb1f3,4.6,5,0
372,Ministry of Fear,/m/07krnh,6.9,153,0
373,Black Widow,/m/063z2hd,6.2,42,0
374,Love on Delivery,/m/0285z4x,6.9,71,0
375,Hälsoresan - En smal film av stor vikt,/m/02zbl6q,4.1,40,0
376,Woman Haters,/m/0f41_v,5.9,19,0
377,Zebrahead,/m/05mygl,5.4,18,0
378,Miracle in Soho,/m/0czb8xb,6.0,4,0
379,All Ashore,/m/0bh86df,6.0,1,0
380,The Petrified Forest,/m/02q29p,7.0,173,0
381,Ocean Waves,/m/06b773,6.4,775,0
382,AmerAsian,/m/05zknfk,0.0,0,0
383,The Alf Garnett Saga,/m/0cz9kyt,4.5,4,0
384,On the Far Side of the Tunnel,/m/0gx1wyx,4.4,5,0
385,Beasts of the Southern Wild,/m/0j8f09z,6.818,984,1800000
386,The New Gulliver,/m/0h3ms1,5.9,13,0
387,Holy Man,/m/09w7d0,5.2,385,60000000
388,Murphy's Law,/m/026gs5m,6.0,130,6000000
389,HouseSitter,/m/06dwhx,6.122,398,26
390,Anna Karenina,/m/05q8srl,5.9,18,0
391,Do As I Say,/m/0h_bs5r,0.0,0,0
392,Everything Goes,/m/07p008,6.2,5,0
393,Flaming Creatures,/m/0by4m3,4.8,46,300
394,Homicide: Division B,/m/0dlnnnh,0.0,0,0
395,The Last Sin Eater,/m/02rb1__,6.0,20,0
396,Transitions,/m/027gjss,0.0,0,0
397,After Tonight,/m/0463tfr,7.0,4,0
398,Funtoosh,/m/0cryb4w,0.0,0,0
399,Chasing Papi,/m/09t67l,6.9,107,0
400,Jew Suss: Rise and Fall,/m/0b6jqhn,5.5,24,0
401,Foxhole in Cairo,/m/04m_q5l,5.0,1,0
402,Chameli,/m/027553,6.5,17,1000000
403,Karl Hess: Toward Liberty,/m/047mxf_,6.4,7,0
404,Menschen im Hotel,/m/05mwdhh,4.5,2,0
405,Stagecoach,/m/0416py4,7.7,1014,531374
406,Angels One Five,/m/0288_7s,6.0,29,0
407,Zibahkhana,/m/02r5fd3,4.8,22,0
408,The Seventh Sin,/m/0276n73,5.2,6,0
409,From the Hip,/m/03ql24g,6.0,39,9000000
410,Love at Sea,/m/0bhbks0,7.1,36,0
411,Godzilla vs. SpaceGodzilla,/m/0472yh,6.6,170,10300000
412,The Asphyx,/m/026_dzv,6.0,60,0
413,Gunner Palace,/m/095cth,6.3,20,0
414,More Than Famous,/m/0cshr2,0.0,0,0
415,Maniac Cop 2,/m/06zy_z,5.8,202,4000000
416,Bad Guy,/m/083x6l,6.6,232,0
417,El sacerdote,/m/0h7lsg7,6.0,13,0
418,The Executioner,/m/04y8xc9,3.3,3,0
419,Heart of Midnight,/m/04n4s21,5.8,36,5000000
420,The Break-Up,/m/078958,5.865,2530,52000000
421,The Heartbreak Kid,/m/0dy77_,5.3,11,0
422,A Clockwork Orange,/m/05ldxl,8.213,12115,2200000
423,Buffalo Bill in Tomahawk Territory,/m/0by0_66,4.0,7,0
424,A Very Short Life,/m/05p3vc4,2.5,2,0
425,Our Mother's House,/m/055kvd2,7.1,35,800000
426,Nothing But a Man,/m/0j_w2,7.5,23,0
427,The Soviet Story,/m/0465950,7.081,31,0
428,Cash and Carry,/m/0fqtt_,5.8,10,0
429,"Tarzan, the Ape Man",/m/0fsksc,3.5,4,0
430,Tough to Handle,/m/080k5kw,0.0,0,0
431,The Passionate Demons,/m/05msz_d,5.2,5,0
432,Just Go With It,/m/0bshwmp,6.679,5349,80000000
433,Girl of the Rio,/m/0jt7d45,5.2,3,0
434,Stammheim,/m/027fwnv,6.5,10,0
435,The Racketeer,/m/080psrs,4.5,10,0
436,The Mississippi Gambler,/m/0h3sqfh,7.2,7,0
437,Milano trema: la polizia vuole giustizia,/m/06w8f3n,6.2,18,0
438,Fire Down Below,/m/0hqvw,5.721,324,60000000
439,Beyond Imagining: Margaret Anderson and the 'Little Review',/m/05226cd,0.0,0,0
440,Animal Kingdom,/m/0b73rwv,6.8,742,5000000
441,Incident On and Off a Mountain Road,/m/0d3vc0,6.1,51,0
442,The League of Extraordinary Gentlemen,/m/0bl3nn,5.951,3755,78000000
443,Waltzes from Vienna,/m/05df0c,5.2,38,0
444,The Lives of a Bengal Lancer,/m/0gndh,6.8,33,0
445,Enemy of the People,/m/098t91,2.0,1,0
446,The Hound of the Baskervilles,/m/0dyzf2,7.1,174,0
447,Issues 101,/m/0cwcqw,4.3,6,0
448,Last Chants for a Slow Dance,/m/04jc5f9,6.4,16,2000
449,Children of Pleasure,/m/02z53r2,4.5,2,0
450,The Vintage,/m/04yfn_2,0.0,0,0
451,Platoon Leader,/m/0dfxdd,5.3,43,0
452,Popeye,/m/04tz52,5.44,557,20000000
453,The Short & Curlies,/m/0c1qqc4,6.4,24,0
454,Ghost Ship,/m/03b_dtr,5.2,19,0
455,Still Bill,/m/07yxy63,6.7,6,0
456,May 6th,/m/04j16zp,0.0,0,0
457,Bank Alarm,/m/07kbjmf,4.6,5,0
458,The TV Set,/m/08s4sw,5.9,72,2000000
459,Juan Moreira,/m/06_w7bc,6.7,14,0
460,Arnold's Wrecking Co.,/m/065mrs,4.2,5,0
461,Zombies on Broadway,/m/02pr7rn,5.1,23,0
462,Why Men Don't Listen and Women Can't Read Maps,/m/0gk_vnp,4.5,25,0
463,Freebie and The Bean,/m/054_4_,6.2,56,0
464,The Lazarus Effect,/m/0c41qbs,3.9,4,0
465,The Legend of Lucy Keyes,/m/0kv6zz,5.4,21,0
466,Cat-Women of the Moon,/m/0d2j8h,4.2,39,0
467,Shapeshifter,/m/0h3ln0d,3.9,10,0
468,Pandora and the Flying Dutchman,/m/035cvl,6.6,94,1500000
469,Dosti: Friends Forever,/m/09qsd6,5.0,14,0
470,Al Otro Lado,/m/03hncxs,6.4,11,0
471,Rampage,/m/080mbc6,6.0,41,7500000
472,Saving Shiloh,/m/0278x5r,6.4,14,0
473,Blood Money,/m/05bjcpb,7.3,7,0
474,Anything Else,/m/02drxn,6.2,563,0
475,Hotel Sahara,/m/04jb0f2,6.2,4,0
476,Firebreather,/m/0fpjyn5,7.4,181,0
477,Hierro,/m/063zhcd,5.5,61,0
478,Sons of Perdition,/m/0bwkvh8,6.7,11,0
479,Who the Hell Is Juliette?,/m/0g224y,4.6,8,0
480,Smouldering Fires,/m/0413lbk,6.5,7,0
481,The Flying Ace,/m/02psjgc,5.9,7,0
482,Slow Burn,/m/02c88p,5.4,67,15500000
483,The Italian,/m/02qqqtd,6.8,35,0
484,Die Heiden von Kummerow und ihre lustigen Streiche,/m/0gys2rj,6.2,6,0
485,Punch,/m/0hntrsk,6.8,43,4160000
486,Our Fathers,/m/05b5472,5.7,6,0
487,The Blue Veil,/m/019l6s,6.6,7,0
488,Broken Path,/m/05zwlyb,5.8,7,1000000
489,Better Movies,/m/04lj883,5.8,2,0
490,Gridiron Gang,/m/0ds4fq,7.032,914,30000000
491,Plymouth Adventure,/m/026f0k2,5.4,17,0
492,Playing God,/m/0gg285,5.5,92,12000000
493,Set Up,/m/0h7pw9x,5.0,2,0
494,Toby McTeague,/m/026p5b5,6.0,3,0
495,Layin' Low,/m/07kf9k7,0.0,0,0
496,Summer of '42,/m/05x6nr,6.7,135,0
497,La Moustache,/m/09j_4w,6.2,93,0
498,Second Honeymoon,/m/03cqgtj,5.8,6,0
499,Zander the Great,/m/080n6nj,6.0,3,0
500,Distant Drums,/m/0258d4,6.3,64,0
501,Sway,/m/05b3p18,6.1,17,0
502,Pump Up the Volume,/m/05bnv1,7.025,320,0
503,Ladies of Leisure,/m/07khv7l,6.0,20,0
504,Hasaki Ya Suda,/m/0j45k24,5.0,2,0
505,Karz Chukana Hai,/m/0j9m7f6,9.5,1,0
506,The Sadist,/m/026s16v,6.7,42,0
507,Wanderlust,/m/05my82g,5.5,2,0
508,Adventure's End,/m/02w50d_,5.0,1,0
509,Net Worth,/m/0drx240,3.8,2,0
510,Tiger Cruise,/m/07yqbg,6.0,30,0
511,Das Millionenspiel,/m/0jkw5s1,6.9,34,0
512,Natalie,/m/0gfdpw4,5.7,19,0
513,Totally Blonde,/m/0gkyf_t,5.4,4,0
514,Tango Tangles,/m/02rd175,4.9,50,0
515,Battlefield Baseball,/m/0d4jp6,5.515,33,0
516,Two Shades of Blue,/m/04ld8yg,2.7,3,0
517,Namastey London,/m/0278r7d,6.1,100,0
518,"Oro, Plata, Mata",/m/0479gbw,7.5,10,0
519,Aisha,/m/07kjkl8,5.2,28,3900000
520,200 Cigarettes,/m/03258s,5.943,149,6000000
521,Meatballs III: Summer Job,/m/0h4zrk,4.5,36,0
522,Hitler iz našeg sokaka,/m/0crgdcj,6.3,3,0
523,City Slickers II: The Legend of Curly's Gold,/m/08qb0q,5.201,279,40
524,The Bodyguard,/m/0258dh,6.67,2713,25000000
525,Thin Ice,/m/08xk2w,7.0,2,0
526,In the Labyrinth,/m/0273gn9,10.0,1,0
527,So This Is Marriage?,/m/043qw_r,0.0,0,0
528,Phantom Patrol,/m/080p3ps,4.5,2,0
529,Swing State,/m/02r22fr,4.9,7,0
530,Emmanuelle,/m/04lh90p,6.0,712,500000
531,"Wicked, Wicked",/m/09g7jcl,5.1,7,0
532,The War of the Worlds,/m/02mmvd,6.842,567,2000000
533,Live Wires,/m/0b77nlh,5.4,4,0
534,National Lampoon's Van Wilder,/m/048hvr,6.0,1696,6000000
535,Hyenas,/m/07wv5s4,7.1,26,0
536,Bitter & Twisted,/m/02p772l,5.3,3,0
537,The Velvet Touch,/m/02rsy_t,6.0,25,0
538,Black Butterfly,/m/05mrq3k,5.2,11,0
539,The Immortal Heart,/m/04gqz57,6.5,4,0
540,Dr. Dolittle 2,/m/036w5z,5.287,1567,70000000
541,The Fan,/m/0fmz5x,5.891,46,10000000
542,Take it Out in Trade,/m/03y8vjr,4.2,12,0
543,Grizzly Rage,/m/03c13sj,4.2,36,2000000
544,Tomie: Revenge,/m/0djb5zy,4.5,16,0
545,The Model and the Marriage Broker,/m/04gn71r,6.6,9,0
546,Nightmares,/m/0h4ydk4,5.6,17,0
547,Sunstroke,/m/04m_vyw,3.0,1,0
548,Rolling Thunder,/m/073xgg,6.8,178,5000000
549,The Sea Gypsies,/m/02x981v,5.6,5,0
550,Casper's Haunted Christmas,/m/0dxpzv,5.349,169,0
551,Man Without a Star,/m/06zn44b,6.5,90,0
552,Crash Course,/m/02rd2vg,3.6,8,0
553,The First Round-Up,/m/04mxrq2,6.5,6,0
554,Albéniz,/m/027g35v,0.0,0,0
555,Les Godelureaux,/m/0bbvl1l,6.7,3,0
556,Arrest Bulldog Drummond,/m/0b75vk4,6.7,11,0
557,Jumpin' Jupiter,/m/0h3r4c9,6.5,19,0
558,A Shriek in the Night,/m/02z1nrj,5.0,12,0
559,The Secret War of Harry Frigg,/m/06sp4t,6.2,25,0
560,Fantasy Mission Force,/m/0d64wx,4.7,43,0
561,Flower Drum Song,/m/02r5_wy,6.1,30,0
562,Shining Through,/m/02rq8k8,6.54,175,0
563,Made in Dagenham,/m/09rvcvl,6.7,276,7200000
564,Bharatham,/m/02836dt,6.6,15,0
565,Rudraveena,/m/0gg408,5.2,5,0
566,Siamo donne,/m/02rhn96,6.1,14,0
567,Thunder and Lightning,/m/04jgfgc,4.8,11,0
568,Wild Angels,/m/0crjm40,6.3,3,0
569,Facing the Music,/m/0gjb_d7,0.0,0,0
570,The United States of Leland,/m/0583wk,6.5,291,0
571,Porky's,/m/01pwpj,6.403,790,4000000
572,Jenny's War,/m/064lg7h,6.0,1,0
573,The Pandora Project,/m/065y7my,3.2,5,0
574,Moby Dick,/m/0hhrph_,0.0,0,0
575,All Tied Up,/m/0bmbpyf,4.5,6,0
576,See You in September,/m/0c55hq5,4.4,18,10000000
577,Eduart,/m/04cyw11,5.0,9,0
578,Godzilla vs. Gigan,/m/02r3r2,6.3,167,0
579,Less Than Zero,/m/0fvcx9,6.3,260,8000000
580,"Goodbye, My Fancy",/m/02rp425,6.4,7,0
581,Revolver,/m/0ch1ljg,6.373,1252,27000000
582,Secrets,/m/06zp5gf,4.8,10,0
583,The Wraith,/m/068k22,6.4,395,2700000
584,ATL,/m/0b_f2y,7.0,140,20000000
585,The Casino Job,/m/09k70sr,4.0,10,0
586,The Gift of Love,/m/0ddc656,7.4,5,0
587,Night Must Fall,/m/04g2p60,7.0,19,0
588,Collateral,/m/03f7nt,7.218,5177,65000000
589,The Joe Louis Story,/m/0bb_0pq,5.9,7,0
590,Lunatics and Lovers,/m/05q9v1k,5.9,9,0
591,American Daylight,/m/0b6fxr1,5.0,1,0
592,MÁG,/m/0crdw8h,5.3,6,0
593,Alma,/m/0fq37kp,7.0,125,0
594,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,/m/0806tg_,7.3,53,0
595,"Love, Speed and Thrills",/m/076xvrs,5.0,6,0
596,Blue,/m/0146cx,6.9,61,0
597,Get Thrashed,/m/080cdm0,6.9,18,0
598,Drifting,/m/043q4nq,6.0,3,0
599,The Night Before Christmas: A Mouse Tale,/m/026xc28,8.5,2,0
600,Technicolor for Industrial Films,/m/025xrmz,6.0,1,0
601,Dracula,/m/027js6x,6.349,228,0
602,Checkpoint,/m/04m_2h6,5.3,6,0
603,Who Shot Patakango?,/m/03hmm06,4.9,10,0
604,Samantha,/m/0956nw,3.3,3,0
605,High Noon,/m/0jswp,7.688,1303,730000
606,Secrets of a Secretary,/m/02qbhsj,5.5,2,0
607,Freaky Chakra,/m/0crxltx,0.0,0,0
608,Specter of the Rose,/m/03h3vcr,4.4,8,0
609,Love Me Tender,/m/031hjs,6.1,75,1000000
610,Wings of Danger,/m/0b777yn,5.3,5,0
611,The Adventures of Sherlock Holmes and Dr. Watson,/m/09gk8yj,0.0,0,0
612,Behind the Burly Q,/m/0bbzkt3,5.2,11,250000
